Site	Disturbance_Conversion	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	RR
123	selectively_logged	0	0	0	0	0	0	0	0	1	0	-0.3177
123	selectively_logged	0	0	0	0	0	0	0	0	1	0	-0.1153
123	selectively_logged	0	0	0	0	0	1	0	0	0	0	-1.5608
123	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.4333
123	selectively_logged	0	0	0	0	0	1	0	0	0	0	-1.0223
123	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.1851
123	selectively_logged	0	0	0	0	0	0	0	1	0	0	-0.2231
123	selectively_logged	0	0	0	0	0	0	0	1	0	0	-0.4055
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0481
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.014
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0771
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.0642
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0343
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0131
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0011
123	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.0151
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0914
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0924
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0924
124	secondary	0	0	0	0	1	0	0	0	0	0	0.1214
124	secondary	0	0	0	0	1	0	0	0	0	0	0
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.5821
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0305
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0179
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.4989
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.1258
124	secondary	0	0	0	0	1	0	0	0	0	0	0.3502
124	secondary	0	0	0	0	1	0	0	0	0	0	0.1288
124	secondary	0	0	0	0	1	0	0	0	0	0	0.1179
124	secondary	0	0	0	0	1	0	0	0	0	0	0.3461
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0543
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.1018
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0095
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0133
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0013
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0114
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.8684
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0114
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0258
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0999
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3238
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0858
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0834
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0585
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0781
124	secondary	0	0	0	0	1	0	0	0	0	0	0.0759
124	secondary	0	0	0	0	1	0	0	0	0	0	1.5545
124	secondary	0	0	0	0	1	0	0	0	0	0	0.4395
124	secondary	0	0	0	0	1	0	0	0	0	0	1.0097
124	secondary	0	0	0	0	1	0	0	0	0	0	0.5021
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.1349
124	secondary	0	0	0	0	1	0	0	0	0	0	1.637
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.4733
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.536
124	secondary	0	0	0	0	1	0	0	0	0	0	0.1224
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.6833
124	secondary	0	0	0	0	1	0	0	0	0	0	1.6923
124	secondary	0	0	0	0	1	0	0	0	0	0	0.1085
124	secondary	0	0	0	0	1	0	0	0	0	0	3.1856
124	secondary	0	0	0	0	1	0	0	0	0	0	-1.1175
124	secondary	0	0	0	0	1	0	0	0	0	0	2.8705
124	secondary	0	0	0	0	1	0	0	0	0	0	-2.7401
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3706
124	secondary	0	0	0	0	1	0	0	0	0	0	-1.4319
124	secondary	0	0	0	0	1	0	0	0	0	0	0.8273
124	secondary	0	0	0	0	1	0	0	0	0	0	0.9018
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.6131
124	secondary	0	0	0	0	1	0	0	0	0	0	1.6779
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.6888
124	secondary	0	0	0	0	1	0	0	0	0	0	1.3138
124	secondary	0	0	0	0	1	0	0	0	0	0	-1.191
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0605
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3377
124	secondary	0	0	0	0	1	0	0	0	0	0	1.6857
124	secondary	0	0	0	0	1	0	0	0	0	0	0.8065
124	secondary	0	0	0	0	1	0	0	0	0	0	1.6219
124	secondary	0	0	0	0	1	0	0	0	0	0	1.0174
124	secondary	0	0	0	0	1	0	0	0	0	0	0.7376
124	secondary	0	0	0	0	1	0	0	0	0	0	0.2589
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3201
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.1024
124	secondary	0	0	0	0	1	0	0	0	0	0	0.2258
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.0797
124	secondary	0	0	0	0	1	0	0	0	0	0	0.8697
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3397
124	secondary	0	0	0	0	1	0	0	0	0	0	0.2525
124	secondary	0	0	0	0	1	0	0	0	0	0	0.7044
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.3667
124	secondary	0	0	0	0	1	0	0	0	0	0	1.3755
124	secondary	0	0	0	0	1	0	0	0	0	0	-1.72
124	secondary	0	0	0	0	1	0	0	0	0	0	-1.3924
124	secondary	0	0	0	0	1	0	0	0	0	0	-0.241
125	plantation	0	0	1	0	0	0	0	0	0	0	-0.466
125	plantation	0	0	1	0	0	0	0	0	0	0	-0.436
125	plantation	0	0	1	0	0	0	0	0	0	0	-0.4413
125	plantation	0	0	1	0	0	0	0	0	0	0	-0.022
126	secondary	1	0	0	0	0	0	0	0	0	0	0.0415
126	secondary	1	0	0	0	0	0	0	0	0	0	0.0629
126	secondary	1	0	0	0	0	0	0	0	0	0	-1.1839
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.8099
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6435
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.3868
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.2747
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.2677
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.2342
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.2513
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.175
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.1229
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.0736
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.0226
126	secondary	1	0	0	0	0	0	0	0	0	0	-1.2976
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.9975
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.8134
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.512
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6585
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.722
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6931
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.5732
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6448
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6931
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6931
126	secondary	1	0	0	0	0	0	0	0	0	0	-0.6448
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.1178
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.2451
127	secondary	0	0	1	0	0	0	0	0	0	0	0
127	secondary	0	0	1	0	0	0	0	0	0	0	NA
127	secondary	0	0	1	0	0	0	0	0	0	0	0.5108
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.4055
127	secondary	0	0	1	0	0	0	0	0	0	0	0.1178
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.3054
127	secondary	0	0	1	0	0	0	0	0	0	0	0
127	secondary	0	0	1	0	0	0	0	0	0	0	-1.1632
127	secondary	0	0	1	0	0	0	0	0	0	0	0.1054
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.1911
127	secondary	0	0	1	0	0	0	0	0	0	0	0
127	secondary	0	0	1	0	0	0	0	0	0	0	NA
127	secondary	0	0	1	0	0	0	0	0	0	0	0.6061
127	secondary	0	0	1	0	0	0	0	0	0	0	-1.0986
127	secondary	0	0	1	0	0	0	0	0	0	0	0.2231
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.4595
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.4055
127	secondary	0	0	1	0	0	0	0	0	0	0	-1.1632
127	secondary	0	0	1	0	0	0	0	0	0	0	0
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.2703
127	secondary	0	0	1	0	0	0	0	0	0	0	0.2985
127	secondary	0	0	1	0	0	0	0	0	0	0	NA
127	secondary	0	0	1	0	0	0	0	0	0	0	1.6094
127	secondary	0	0	1	0	0	0	0	0	0	0	0.2231
127	secondary	0	0	1	0	0	0	0	0	0	0	0
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.1054
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.4055
127	secondary	0	0	1	0	0	0	0	0	0	0	-1.1394
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.2877
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.3054
127	secondary	0	0	1	0	0	0	0	0	0	0	0.3302
127	secondary	0	0	1	0	0	0	0	0	0	0	NA
127	secondary	0	0	1	0	0	0	0	0	0	0	1.5404
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.6931
127	secondary	0	0	1	0	0	0	0	0	0	0	0.0953
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.2231
127	secondary	0	0	1	0	0	0	0	0	0	0	-0.4055
127	secondary	0	0	1	0	0	0	0	0	0	0	-1.204
127	secondary	0	0	0	0	0	1	0	0	0	0	-0.5119
127	secondary	1	0	0	0	0	0	0	0	0	0	NA
127	secondary	0	0	0	0	0	0	0	0	1	0	-0.7277
127	secondary	0	0	0	0	0	0	1	0	0	0	-0.3573
127	secondary	0	0	0	0	0	1	0	0	0	0	-0.0217
127	secondary	1	0	0	0	0	0	0	0	0	0	NA
127	secondary	0	0	0	0	0	0	0	0	1	0	-0.5108
127	secondary	0	0	0	0	0	0	1	0	0	0	-0.2867
128	pasture	0	0	0	0	1	0	0	0	0	0	-0.4919
128	pasture	0	0	0	0	1	0	0	0	0	0	-0.6534
128	pasture	0	0	0	0	1	0	0	0	0	0	-0.8482
128	pasture	0	0	0	0	1	0	0	0	0	0	-0.7293
128	plantation	0	0	0	0	1	0	0	0	0	0	0.0008
128	plantation	0	0	0	0	1	0	0	0	0	0	0.1238
128	shaded_plantation	0	0	0	0	1	0	0	0	0	0	-0.4919
128	shaded_plantation	0	0	0	0	1	0	0	0	0	0	-0.9389
128	plantation	0	1	0	0	0	0	0	0	0	0	0.0805
128	plantation	0	1	0	0	0	0	0	0	0	0	0.3711
128	plantation	0	1	0	0	0	0	0	0	0	0	0.5254
128	plantation	0	1	0	0	0	0	0	0	0	0	1.0503
128	plantation	0	1	0	0	0	0	0	0	0	0	0
128	plantation	0	1	0	0	0	0	0	0	0	0	-0.4055
128	plantation	0	1	0	0	0	0	0	0	0	0	1.9459
128	plantation	0	1	0	0	0	0	0	0	0	0	1.9459
128	plantation	0	1	0	0	0	0	0	0	0	0	0.9163
128	plantation	0	1	0	0	0	0	0	0	0	0	0.1542
128	plantation	0	1	0	0	0	0	0	0	0	0	0.6931
128	plantation	0	1	0	0	0	0	0	0	0	0	0.1823
128	plantation	0	1	0	0	0	0	0	0	0	0	1.3863
128	plantation	0	1	0	0	0	0	0	0	0	0	0
128	plantation	0	1	0	0	0	0	0	0	0	0	0.5108
128	plantation	0	1	0	0	0	0	0	0	0	0	2.0794
128	plantation	0	1	0	0	0	0	0	0	0	0	1.9459
128	plantation	0	1	0	0	0	0	0	0	0	0	0.9163
128	plantation	0	1	0	0	0	0	0	0	0	0	0.4055
128	plantation	0	1	0	0	0	0	0	0	0	0	0.6931
128	plantation	0	1	0	0	0	0	0	0	0	0	0.3365
128	plantation	0	1	0	0	0	0	0	0	0	0	1.3863
128	pasture	1	0	0	0	0	0	0	0	0	0	-0.1602
128	pasture	1	0	0	0	0	0	0	0	0	0	-0.1731
128	pasture	0	0	0	0	1	0	0	0	0	0	NA
128	pasture	0	1	0	0	0	0	0	0	0	0	-0.3207
128	pasture	0	0	1	0	0	0	0	0	0	0	-0.5666
128	pasture	0	0	1	0	0	0	0	0	0	0	-0.7854
128	pasture	1	0	0	0	0	0	0	0	0	0	1.8524
128	pasture	0	0	0	0	1	0	0	0	0	0	-1.0565
128	pasture	1	0	0	0	0	0	0	0	0	0	0.0363
128	pasture	1	0	0	0	0	0	0	0	0	0	0.2221
128	pasture	1	0	0	0	0	0	0	0	0	0	-0.125
128	pasture	1	0	0	0	0	0	0	0	0	0	0.3489
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.3004
128	agriculture	0	1	0	0	0	0	0	0	0	0	0.523
128	agriculture	0	1	0	0	0	0	0	0	0	0	-2.223
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.5813
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.6026
128	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.5744
128	agriculture	0	1	0	0	0	0	0	0	0	0	0.3973
128	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-2.553
128	agriculture	0	1	0	0	0	0	0	0	0	0	-4.0754
128	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-0.5441
128	agriculture	0	1	0	0	0	0	0	0	0	0	-1.2176
128	pasture	0	1	0	0	0	0	0	0	0	0	-0.8345
128	pasture	0	1	0	0	0	0	0	0	0	0	0.1646
128	pasture	0	1	0	0	0	0	0	0	0	0	-3.6426
128	pasture	0	1	0	0	0	0	0	0	0	0	-1.7587
128	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-0.2825
128	pasture	0	1	0	0	0	0	0	0	0	0	-1.4492
128	plantation	0	1	0	0	0	0	0	0	0	0	-0.3779
128	plantation	0	1	0	0	0	0	0	0	0	0	-1.6044
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.3036
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.8747
128	pasture	0	1	0	0	0	0	0	0	0	0	-0.1268
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.4111
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.9051
128	pasture	0	1	0	0	0	0	0	0	0	0	0.0112
128	pasture	0	1	0	0	0	0	0	0	0	0	-1.6554
128	plantation	0	1	0	0	0	0	0	0	0	0	-0.682
128	plantation	0	1	0	0	0	0	0	0	0	0	-2.1861
128	agriculture	0	1	0	0	0	0	0	0	0	0	0.1882
128	agriculture	0	1	0	0	0	0	0	0	0	0	-0.6227
128	pasture	0	1	0	0	0	0	0	0	0	0	0.3942
128	pasture	0	1	0	0	0	0	0	0	0	0	-1.51
128	plantation	0	1	0	0	0	0	0	0	0	0	-0.4887
128	plantation	0	1	0	0	0	0	0	0	0	0	-1.7742
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.7381
129	pasture	0	0	1	0	0	0	0	0	0	0	2.1414
129	pasture	0	0	1	0	0	0	0	0	0	0	1.5629
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.3735
129	pasture	0	0	1	0	0	0	0	0	0	0	-1.0006
129	pasture	0	0	1	0	0	0	0	0	0	0	0.0844
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.2488
129	secondary	0	0	1	0	0	0	0	0	0	0	-2.3305
129	secondary	0	0	1	0	0	0	0	0	0	0	-1.11
129	secondary	0	0	1	0	0	0	0	0	0	0	-2.166
129	secondary	0	0	1	0	0	0	0	0	0	0	-1.5331
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	1.0743
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	1.0789
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	2.0299
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1867
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.7836
129	pasture	0	0	1	0	0	0	0	0	0	0	0.0981
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.7317
129	pasture	0	0	1	0	0	0	0	0	0	0	0.0947
129	secondary	0	0	1	0	0	0	0	0	0	0	-2.6776
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.3285
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.3567
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.8675
129	secondary	0	0	1	0	0	0	0	0	0	0	-1.4271
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.6576
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.6812
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.6347
129	secondary	0	0	1	0	0	0	0	0	0	0	-2.1163
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-1.0498
129	pasture	0	0	1	0	0	0	0	0	0	0	-1.5606
129	pasture	0	0	1	0	0	0	0	0	0	0	-1.8326
129	secondary	0	0	1	0	0	0	0	0	0	0	-1.772
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.4943
129	pasture	0	0	1	0	0	0	0	0	0	0	-1.3471
129	pasture	0	0	1	0	0	0	0	0	0	0	-2.1203
129	secondary	0	0	1	0	0	0	0	0	0	0	-2.0402
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.1286
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.0715
129	secondary	0	0	1	0	0	0	0	0	0	0	-0.1286
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1382
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.8979
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.7309
129	secondary	0	0	1	0	0	0	0	0	0	0	-0.8979
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1178
129	pasture	0	0	1	0	0	0	0	0	0	0	0.1178
129	pasture	0	0	1	0	0	0	0	0	0	0	-1.3863
129	secondary	0	0	1	0	0	0	0	0	0	0	0
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.4055
129	pasture	0	0	1	0	0	0	0	0	0	0	-0.3185
129	secondary	0	0	1	0	0	0	0	0	0	0	0.1335
129	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.2877
129	pasture	0	0	1	0	0	0	0	0	0	0	0.6286
129	pasture	0	0	1	0	0	0	0	0	0	0	0.865
129	secondary	0	0	1	0	0	0	0	0	0	0	0.6286
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.04
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.3882
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.5201
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.0692
130	secondary	1	0	0	0	0	0	0	0	0	0	0.55
130	secondary	1	0	0	0	0	0	0	0	0	0	0.4935
130	secondary	1	0	0	0	0	0	0	0	0	0	0.2948
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.1653
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.1178
130	secondary	1	0	0	0	0	0	0	0	0	0	0.4107
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.4796
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.1919
130	secondary	1	0	0	0	0	0	0	0	0	0	-1.0986
130	secondary	1	0	0	0	0	0	0	0	0	0	0
130	secondary	1	0	0	0	0	0	0	0	0	0	0.2877
130	secondary	1	0	0	0	0	0	0	0	0	0	0.4418
130	secondary	1	0	0	0	0	0	0	0	0	0	0.1671
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.3185
130	secondary	1	0	0	0	0	0	0	0	0	0	0.7376
130	secondary	1	0	0	0	0	0	0	0	0	0	0.3747
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.1335
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.9808
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.2877
130	secondary	1	0	0	0	0	0	0	0	0	0	0
130	secondary	1	0	0	0	0	0	0	0	0	0	NA
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.9808
130	secondary	1	0	0	0	0	0	0	0	0	0	1.0116
130	secondary	1	0	0	0	0	0	0	0	0	0	0.7538
130	secondary	1	0	0	0	0	0	0	0	0	0	-1.0498
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.9589
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.8362
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.3808
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.4055
130	secondary	1	0	0	0	0	0	0	0	0	0	-0.0308
130	secondary	1	0	0	0	0	0	0	0	0	0	0.0299
130	secondary	1	0	0	0	0	0	0	0	0	0	0.3102
131	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.4085
131	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.5062
132	secondary	0	0	0	0	1	0	0	0	0	0	-0.5342
132	secondary	0	0	0	0	1	0	0	0	0	0	0.0445
132	secondary	0	0	0	0	1	0	0	0	0	0	-0.5754
132	secondary	0	0	0	0	1	0	0	0	0	0	-0.6457
133	pasture	0	0	1	0	0	0	0	0	0	0	-2.3026
133	pasture	0	0	1	0	0	0	0	0	0	0	-1.9459
133	pasture	0	0	1	0	0	0	0	0	0	0	-0.3567
133	pasture	0	0	1	0	0	0	0	0	0	0	2.2588
133	pasture	0	0	1	0	0	0	0	0	0	0	-0.2231
133	pasture	0	0	1	0	0	0	0	0	0	0	-1.0986
133	pasture	0	0	1	0	0	0	0	0	0	0	0.5306
133	pasture	0	0	1	0	0	0	0	0	0	0	2.3026
133	pasture	0	0	0	0	0	0	1	0	0	0	-1.8757
133	pasture	0	0	0	0	0	0	1	0	0	0	-1.1662
133	pasture	0	0	0	0	0	0	0	1	0	0	-1.34
133	pasture	0	0	0	0	0	0	1	0	0	0	-0.3288
133	pasture	0	0	0	0	0	0	1	0	0	0	-0.3632
133	pasture	0	0	0	0	0	0	0	1	0	0	-0.6301
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.2526
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.4911
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-1.0535
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.2304
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.2877
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-1.4628
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-1.6094
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.5461
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.1011
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.0306
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.0645
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.3747
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	4.3785
134	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.8587
134	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.0139
135	secondary	0	1	0	0	0	0	0	0	0	0	-0.8473
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.178
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.4236
136	secondary	0	1	0	0	0	0	0	0	0	0	0.0411
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.0552
136	secondary	0	1	0	0	0	0	0	0	0	0	0.1718
136	secondary	0	1	0	0	0	0	0	0	0	0	0.1776
136	secondary	0	1	0	0	0	0	0	0	0	0	0.0936
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.0573
136	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.0731
136	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.0925
136	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.097
136	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.1636
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.1773
136	secondary	0	1	0	0	0	0	0	0	0	0	-0.3208
136	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.1283
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.3624
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.6037
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.6313
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.9808
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.5639
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.4055
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.1018
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.3175
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.2994
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.5677
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.6131
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.4463
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.3018
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.077
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1148
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.6027
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.311
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.689
136	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.2812
136	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.6919
136	shaded_plantation	0	0	0	0	0	0	0	1	0	0	-0.0523
136	shaded_plantation	0	0	0	0	0	1	0	0	0	0	-0.1839
136	shaded_plantation	0	0	0	0	0	0	0	0	1	0	-0.1196
136	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-3.8356
136	shaded_plantation	0	0	0	0	0	0	0	0	0	1	-0.7246
137	secondary	0	0	1	0	0	0	0	0	0	0	0.2276
137	secondary	0	0	1	0	0	0	0	0	0	0	-0.2306
137	secondary	0	0	1	0	0	0	0	0	0	0	-0.0752
137	secondary	0	0	1	0	0	0	0	0	0	0	-0.481
137	secondary	0	0	1	0	0	0	0	0	0	0	-0.1375
137	secondary	0	0	1	0	0	0	0	0	0	0	-1.1293
137	secondary	0	0	1	0	0	0	0	0	0	0	0.309
137	secondary	0	0	1	0	0	0	0	0	0	0	-0.2288
137	secondary	0	0	0	1	0	0	0	0	0	0	-0.3365
137	secondary	0	0	0	1	0	0	0	0	0	0	0.9598
137	secondary	0	0	0	1	0	0	0	0	0	0	-0.8339
137	secondary	0	0	0	1	0	0	0	0	0	0	-0.2412
137	secondary	0	0	0	1	0	0	0	0	0	0	0.4055
137	secondary	0	0	0	1	0	0	0	0	0	0	-0.5264
137	secondary	0	0	0	1	0	0	0	0	0	0	0.1542
137	secondary	0	0	0	1	0	0	0	0	0	0	0.9555
137	secondary	0	0	0	1	0	0	0	0	0	0	-0.2572
137	secondary	0	0	0	1	0	0	0	0	0	0	0.2877
137	secondary	0	0	0	1	0	0	0	0	0	0	0.6678
